combo,mrpc,boolq,rte,cola,cb,scitail,stsb,cr,rotten_tomatoes,multirc,copa,piqa
mnli+qnli+qqp+sst2+record+snli+anli_r1+squad_v2+winogrande,0.3161764705882353,0.057186544342507646,0.555956678700361,0.5349952061361457,0.8035714285714286,0.7539981185324554,0.38152436410286367,0.8537234042553191,0.8414634146341463,0.5688943894389439,0.1,0.16050054406964093
mnli+qnli+qqp+sst2+record+snli+imdb+hellaswag+winogrande,0.3161764705882353,0.03944954128440367,0.6101083032490975,0.5714285714285714,0.8035714285714286,0.7412982126058325,0.4834981659574223,0.8723404255319149,0.8611632270168855,0.3972772277227723,0.46,0.30794341675734493
mnli+qnli+qqp+sst2+record+snli+imdb+squad_v2+hellaswag,0.3161764705882353,0.026299694189602447,0.5956678700361011,0.5580057526366251,0.8035714285714286,0.7492944496707432,0.45993225456750797,0.8723404255319149,0.8649155722326454,0.3972772277227723,0.31,0.2970620239390642
mnli+qnli+qqp+sst2+record+snli+imdb+squad_v2+winogrande,0.3161764705882353,0.02874617737003058,0.6064981949458483,0.5465004793863855,0.8214285714285714,0.7605832549388523,0.4625975406280493,0.8723404255319149,0.8630393996247655,0.4207920792079208,0.16,0.2589771490750816
mnli+qnli+qqp+sst2+record+snli+paws+hellaswag+winogrande,0.3161764705882353,0.45382262996941897,0.628158844765343,0.5455417066155321,0.8035714285714286,0.7521166509877705,0.4593415405377396,0.8537234042553191,0.850844277673546,0.6610973597359736,0.23,0.2176278563656148
mnli+qnli+qqp+sst2+record+snli+paws+imdb+hellaswag,0.3161764705882353,0.3305810397553517,0.6209386281588448,0.576222435282838,0.8035714285714286,0.7695202257761053,0.46363661878275236,0.8723404255319149,0.8677298311444653,0.6435643564356436,0.27,0.2383025027203482
mnli+qnli+qqp+sst2+record+snli+paws+imdb+squad_v2,0.3161764705882353,0.2978593272171254,0.6028880866425993,0.5369127516778524,0.8214285714285714,0.793038570084666,0.4634432590233607,0.8723404255319149,0.8658536585365854,0.6392326732673267,0.12,0.15505984766050054
mnli+qnli+qqp+sst2+record+snli+paws+imdb+winogrande,0.3161764705882353,0.3510703363914373,0.631768953068592,0.5503355704697986,0.8035714285714286,0.7850423330197555,0.46849698380277743,0.8696808510638298,0.8649155722326454,0.6412953795379538,0.17,0.19912948857453755
mnli+qnli+qqp+sst2+record+snli+paws+squad_v2+hellaswag,0.3161764705882353,0.44097859327217126,0.6064981949458483,0.5321188878235859,0.7857142857142857,0.7601128880526811,0.43923264030453646,0.848404255319149,0.8452157598499062,0.6629537953795379,0.12,0.1838955386289445
mnli+qnli+qqp+sst2+record+snli+paws+squad_v2+winogrande,0.3161764705882353,0.4529051987767584,0.631768953068592,0.5225311601150527,0.8214285714285714,0.7666980244590781,0.44898549460198045,0.8563829787234043,0.8461538461538461,0.6623349834983498,0.11,0.13329706202393907
mnli+qnli+qqp+sst2+record+snli+squad_v2+hellaswag+winogrande,0.3161764705882353,0.11039755351681957,0.6101083032490975,0.5369127516778524,0.8035714285714286,0.7060206961429916,0.4503769681561978,0.848404255319149,0.8414634146341463,0.594059405940594,0.28,0.2921653971708379
mnli+qnli+qqp+sst2+snli+anli_r1+imdb+hellaswag+winogrande,0.3161764705882353,0.011620795107033639,0.5848375451263538,0.5781399808245445,0.8035714285714286,0.7728127939793038,0.32124441060302417,0.8670212765957447,0.8592870544090057,0.27042079207920794,0.55,0.1719260065288357
mnli+qnli+qqp+sst2+snli+anli_r1+imdb+squad_v2+hellaswag,0.3161764705882353,0.005810397553516819,0.5703971119133574,0.5599232981783318,0.8035714285714286,0.7812793979303857,0.3004265727318619,0.8696808510638298,0.8658536585365854,0.27413366336633666,0.39,0.1512513601741023
mnli+qnli+qqp+sst2+snli+anli_r1+imdb+squad_v2+winogrande,0.3161764705882353,0.007339449541284404,0.5776173285198556,0.5417066155321189,0.8392857142857143,0.786453433678269,0.3337969256197538,0.8696808510638298,0.8602251407129456,0.2891914191419142,0.3,0.11697497279651796
mnli+qnli+qqp+sst2+snli+anli_r1+paws+hellaswag+winogrande,0.3161764705882353,0.38073394495412843,0.5884476534296029,0.5493767976989453,0.8035714285714286,0.7845719661335842,0.358596124318392,0.848404255319149,0.8424015009380863,0.6516089108910891,0.36,0.11099020674646355
mnli+qnli+qqp+sst2+snli+anli_r1+paws+imdb+hellaswag,0.3161764705882353,0.21590214067278288,0.5992779783393501,0.5714285714285714,0.8035714285714286,0.7977422389463782,0.3300626440942665,0.8696808510638298,0.8592870544090057,0.610973597359736,0.38,0.08650707290533188
mnli+qnli+qqp+sst2+snli+anli_r1+paws+imdb+squad_v2,0.3161764705882353,0.16850152905198776,0.5812274368231047,0.5407478427612655,0.8214285714285714,0.808560677328316,0.3450447735751045,0.8696808510638298,0.8639774859287055,0.6140676567656765,0.1,0.057127312295973884
mnli+qnli+qqp+sst2+snli+anli_r1+paws+imdb+winogrande,0.3161764705882353,0.2363914373088685,0.6064981949458483,0.5551294343240653,0.8214285714285714,0.8029162746942615,0.3707522060402694,0.8723404255319149,0.8574108818011257,0.6136551155115512,0.3,0.057127312295973884
mnli+qnli+qqp+sst2+snli+anli_r1+paws+squad_v2+hellaswag,0.3161764705882353,0.3547400611620795,0.5812274368231047,0.538830297219559,0.8035714285714286,0.7873941674506115,0.3307349070910158,0.848404255319149,0.8395872420262664,0.6557343234323433,0.19,0.11044613710554951
mnli+qnli+qqp+sst2+snli+anli_r1+paws+squad_v2+winogrande,0.3161764705882353,0.3675840978593272,0.5848375451263538,0.5215723873441994,0.8214285714285714,0.7939793038570084,0.3681896772142652,0.848404255319149,0.8395872420262664,0.6553217821782178,0.12,0.07018498367791078
mnli+qnli+qqp+sst2+snli+anli_r1+squad_v2+hellaswag+winogrande,0.3161764705882353,0.03914373088685015,0.5740072202166066,0.5369127516778524,0.8214285714285714,0.7601128880526811,0.33284016587188314,0.8457446808510638,0.8405253283302064,0.5074257425742574,0.42,0.1708378672470076
mnli+qnli+qqp+sst2+snli+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.015902140672782873,0.6245487364620939,0.5474592521572388,0.8214285714285714,0.7657572906867357,0.4471599965939101,0.8723404255319149,0.8621013133208255,0.31043729372937295,0.49,0.2725788900979325
mnli+qnli+qqp+sst2+snli+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.2926605504587156,0.6389891696750902,0.5627996164908916,0.8214285714285714,0.7855126999059266,0.4442471584016619,0.8670212765957447,0.8611632270168855,0.630569306930693,0.45,0.2045701849836779
mnli+qnli+qqp+sst2+snli+paws+imdb+squad_v2+hellaswag,0.3161764705882353,0.25871559633027524,0.628158844765343,0.5407478427612655,0.8392857142857143,0.7982126058325494,0.42506811325716476,0.8696808510638298,0.8649155722326454,0.6266501650165016,0.29,0.20239390642002175
mnli+qnli+qqp+sst2+snli+paws+imdb+squad_v2+winogrande,0.3161764705882353,0.26238532110091745,0.6353790613718412,0.5330776605944392,0.8571428571428571,0.8029162746942615,0.4315627622550342,0.8723404255319149,0.8630393996247655,0.635519801980198,0.19,0.16158868335146898
mnli+qnli+qqp+sst2+snli+paws+squad_v2+hellaswag+winogrande,0.3161764705882353,0.41437308868501527,0.6425992779783394,0.5206136145733461,0.8214285714285714,0.7775164628410159,0.43205421111781583,0.8457446808510638,0.8405253283302064,0.6617161716171617,0.3,0.2045701849836779
mnli+qnli+record+anli_r1+paws+imdb+squad_v2+hellaswag+winogrande,0.3480392156862745,0.5856269113149847,0.6209386281588448,0.5455417066155321,0.75,0.6030103480714958,0.40576314288043563,0.9042553191489362,0.8649155722326454,0.6538778877887789,0.61,0.5217627856365615
mnli+qnli+record+snli+anli_r1+imdb+squad_v2+hellaswag+winogrande,0.32598039215686275,0.21314984709480123,0.5270758122743683,0.5474592521572388,0.8214285714285714,0.6575729068673566,0.3454888013660977,0.8723404255319149,0.8461538461538461,0.6297442244224423,0.62,0.5206746463547334
mnli+qnli+record+snli+anli_r1+paws+imdb+hellaswag+winogrande,0.32598039215686275,0.5434250764525994,0.5270758122743683,0.5752636625119847,0.8214285714285714,0.6735653809971778,0.3451082206283586,0.875,0.850844277673546,0.6765676567656765,0.57,0.4896626768226333
mnli+qnli+record+snli+anli_r1+paws+imdb+squad_v2+hellaswag,0.3235294117647059,0.5498470948012233,0.5270758122743683,0.5522531160115053,0.7857142857142857,0.6759172154280338,0.33576385582104756,0.8643617021276596,0.8470919324577861,0.6753300330033003,0.56,0.3297062023939064
mnli+qnli+record+snli+anli_r1+paws+imdb+squad_v2+winogrande,0.3235294117647059,0.5458715596330275,0.5270758122743683,0.5436241610738255,0.8214285714285714,0.674035747883349,0.33803491725222734,0.8617021276595744,0.8414634146341463,0.6773927392739274,0.48,0.23014145810663764
mnli+qnli+record+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,0.31862745098039214,0.591131498470948,0.5270758122743683,0.5081495685522531,0.8214285714285714,0.6429915333960489,0.2790256796125152,0.8324468085106383,0.8076923076923077,0.6813118811881188,0.61,0.29325353645266594
mnli+qnli+record+snli+paws+imdb+squad_v2+hellaswag+winogrande,0.32598039215686275,0.5709480122324159,0.5270758122743683,0.535953978906999,0.8392857142857143,0.6453433678269049,0.33806392788735684,0.8643617021276596,0.848968105065666,0.6718234323432343,0.63,0.39934711643090315
mnli+qnli+snli+anli_r1+paws+imdb+squad_v2+hellaswag+winogrande,0.32598039215686275,0.5180428134556575,0.5270758122743683,0.5465004793863855,0.8214285714285714,0.6782690498588899,0.36602929162413705,0.8617021276595744,0.8452157598499062,0.676980198019802,0.52,0.43797606093579977
mnli+qnli+sst2+anli_r1+paws+imdb+squad_v2+hellaswag+winogrande,0.35294117647058826,0.5363914373088685,0.628158844765343,0.5474592521572388,0.8035714285714286,0.610065851364064,0.49482110364281884,0.9095744680851063,0.8930581613508443,0.6536716171617162,0.66,0.5729053318824809
mnli+qnli+sst2+record+anli_r1+imdb+squad_v2+hellaswag+winogrande,0.3799019607843137,0.28470948012232417,0.6137184115523465,0.5465004793863855,0.7678571428571429,0.6128880526810913,0.4497197346740993,0.9148936170212766,0.8949343339587242,0.6045792079207921,0.7,0.6164309031556039
mnli+qnli+sst2+record+anli_r1+paws+imdb+hellaswag+winogrande,0.36764705882352944,0.5501529051987768,0.6245487364620939,0.5790987535953979,0.7321428571428571,0.6105362182502352,0.5354269088469158,0.9148936170212766,0.8968105065666041,0.6524339933993399,0.63,0.5930359085963003
mnli+qnli+sst2+record+anli_r1+paws+imdb+squad_v2+hellaswag,0.36764705882352944,0.5507645259938838,0.5992779783393501,0.5589645254074784,0.7321428571428571,0.621354656632173,0.48436919645069737,0.9148936170212766,0.8977485928705441,0.6569719471947195,0.57,0.5174102285092492
mnli+qnli+sst2+record+anli_r1+paws+imdb+squad_v2+winogrande,0.38480392156862747,0.5532110091743119,0.6101083032490975,0.535953978906999,0.7678571428571429,0.6199435559736595,0.4647850882855941,0.9148936170212766,0.8949343339587242,0.6567656765676567,0.54,0.45212187159956474
mnli+qnli+sst2+record+anli_r1+paws+squad_v2+hellaswag+winogrande,0.36519607843137253,0.5960244648318043,0.6137184115523465,0.5273250239693192,0.7678571428571429,0.5997177798682972,0.4220435168373424,0.901595744680851,0.875234521575985,0.6567656765676567,0.59,0.49347116430903154
mnli+qnli+sst2+record+paws+imdb+squad_v2+hellaswag+winogrande,0.3946078431372549,0.573394495412844,0.5956678700361011,0.5378715244487057,0.7321428571428571,0.5954844778927564,0.3729516362514967,0.9148936170212766,0.9033771106941839,0.654496699669967,0.61,0.5457018498367792
mnli+qnli+sst2+record+snli+anli_r1+imdb+hellaswag+winogrande,0.3284313725490196,0.11100917431192661,0.5270758122743683,0.588686481303931,0.8214285714285714,0.6839134524929446,0.4242815338722707,0.8696808510638298,0.8677298311444653,0.5528052805280528,0.53,0.5337323177366703
mnli+qnli+sst2+record+snli+anli_r1+imdb+squad_v2+hellaswag,0.32107843137254904,0.07553516819571865,0.5270758122743683,0.5675934803451582,0.8035714285714286,0.6792097836312324,0.4165071734026109,0.8670212765957447,0.8686679174484052,0.5396039603960396,0.55,0.46517954298150166
mnli+qnli+sst2+record+snli+anli_r1+imdb+squad_v2+winogrande,0.3235294117647059,0.07492354740061162,0.5270758122743683,0.5503355704697986,0.8392857142857143,0.6876763875823142,0.4065298915949972,0.8723404255319149,0.8649155722326454,0.5546617161716172,0.51,0.397170837867247
mnli+qnli+sst2+record+snli+anli_r1+paws+hellaswag+winogrande,0.3235294117647059,0.5565749235474006,0.5270758122743683,0.5580057526366251,0.8214285714285714,0.6707431796801505,0.3749310433200528,0.8590425531914894,0.8452157598499062,0.6761551155115512,0.5,0.4396082698585419
mnli+qnli+sst2+record+snli+anli_r1+paws+imdb+hellaswag,0.3235294117647059,0.46788990825688076,0.5270758122743683,0.5877277085330777,0.8035714285714286,0.6904985888993415,0.4284237221660093,0.8696808510638298,0.8649155722326454,0.6693481848184818,0.42,0.41893362350380847
mnli+qnli+sst2+record+snli+anli_r1+paws+imdb+squad_v2,0.3235294117647059,0.43027522935779816,0.5270758122743683,0.5618408437200384,0.8035714285714286,0.6890874882408279,0.41574341121465946,0.8723404255319149,0.8696060037523452,0.6716171617161716,0.41,0.21871599564744287
mnli+qnli+sst2+record+snli+anli_r1+paws+imdb+winogrande,0.32598039215686275,0.47522935779816516,0.5270758122743683,0.5647171620325983,0.8214285714285714,0.6975540921919097,0.4201031868661786,0.875,0.8658536585365854,0.66996699669967,0.37,0.37431991294885747
mnli+qnli+sst2+record+snli+anli_r1+paws+squad_v2+hellaswag,0.3284313725490196,0.5663608562691131,0.5270758122743683,0.5349952061361457,0.7857142857142857,0.6754468485418627,0.36353092012188504,0.8537234042553191,0.848968105065666,0.6771864686468647,0.51,0.2731229597388466
mnli+qnli+sst2+record+snli+anli_r1+paws+squad_v2+winogrande,0.33088235294117646,0.5611620795107034,0.5270758122743683,0.5234899328859061,0.8214285714285714,0.6792097836312324,0.37191181262246237,0.8590425531914894,0.8433395872420263,0.6798679867986799,0.45,0.19205658324265507
mnli+qnli+sst2+record+snli+anli_r1+squad_v2+hellaswag+winogrande,0.3333333333333333,0.2400611620795107,0.5270758122743683,0.5349952061361457,0.8214285714285714,0.660865475070555,0.36288056871439617,0.8430851063829787,0.8386491557223265,0.6437706270627063,0.6,0.4776931447225245
mnli+qnli+sst2+record+snli+imdb+squad_v2+hellaswag+winogrande,0.32107843137254904,0.13119266055045872,0.5270758122743683,0.548418024928092,0.8392857142857143,0.6523988711194731,0.40029372828030346,0.8723404255319149,0.8696060037523452,0.5777640264026402,0.67,0.5805223068552775
mnli+qnli+sst2+record+snli+paws+imdb+hellaswag+winogrande,0.32598039215686275,0.5152905198776758,0.5270758122743683,0.5723873441994247,0.8214285714285714,0.654280338664158,0.3959993759513073,0.8723404255319149,0.8677298311444653,0.6740924092409241,0.63,0.5718171926006529
mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+hellaswag,0.32598039215686275,0.4920489296636086,0.5270758122743683,0.5522531160115053,0.8035714285714286,0.6636876763875823,0.39177815892173834,0.8723404255319149,0.8677298311444653,0.6712046204620462,0.61,0.4162132752992383
mnli+qnli+sst2+record+snli+paws+imdb+squad_v2+winogrande,0.3235294117647059,0.5024464831804282,0.5270758122743683,0.538830297219559,0.8392857142857143,0.6603951081843838,0.38660153358176025,0.8723404255319149,0.8658536585365854,0.6732673267326733,0.59,0.30794341675734493
mnli+qnli+sst2+record+snli+paws+squad_v2+hellaswag+winogrande,0.32598039215686275,0.5847094801223242,0.5270758122743683,0.5206136145733461,0.8214285714285714,0.6340545625587959,0.35452349681967227,0.8537234042553191,0.8452157598499062,0.6806930693069307,0.63,0.352557127312296
mnli+qnli+sst2+snli+anli_r1+imdb+squad_v2+hellaswag+winogrande,0.3235294117647059,0.053516819571865444,0.5270758122743683,0.5599232981783318,0.8214285714285714,0.6843838193791157,0.4274466274632862,0.8670212765957447,0.8611632270168855,0.46802805280528054,0.47,0.47932535364526657
mnli+qnli+sst2+snli+anli_r1+paws+imdb+hellaswag+winogrande,0.3235294117647059,0.41865443425076454,0.5270758122743683,0.5781399808245445,0.8214285714285714,0.6923800564440263,0.42956590732774524,0.8670212765957447,0.8649155722326454,0.6664603960396039,0.25,0.40696409140369966
mnli+qnli+sst2+snli+anli_r1+paws+imdb+squad_v2+hellaswag,0.32107843137254904,0.38654434250764524,0.5270758122743683,0.551294343240652,0.8035714285714286,0.7003762935089369,0.4273674420510943,0.8723404255319149,0.8667917448405253,0.6666666666666666,0.33,0.36507072905331883
mnli+qnli+sst2+snli+anli_r1+paws+imdb+squad_v2+winogrande,0.32598039215686275,0.38868501529051985,0.5270758122743683,0.5455417066155321,0.8214285714285714,0.7031984948259643,0.4232045680114939,0.8696808510638298,0.8658536585365854,0.6654290429042904,0.3,0.31610446137105547
mnli+qnli+sst2+snli+anli_r1+paws+squad_v2+hellaswag+winogrande,0.3235294117647059,0.5461773700305811,0.5270758122743683,0.5273250239693192,0.8035714285714286,0.6726246472248354,0.3928711983264288,0.8643617021276596,0.8433395872420263,0.6827557755775577,0.44,0.3900979325353645
mnli+qnli+sst2+snli+paws+imdb+squad_v2+hellaswag+winogrande,0.33088235294117646,0.4636085626911315,0.5270758122743683,0.5541706615532119,0.8214285714285714,0.6589840075258702,0.419450875606439,0.8670212765957447,0.8649155722326454,0.6742986798679867,0.61,0.5489662676822633
mnli+qqp+record+anli_r1+paws+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.4908256880733945,0.8086642599277978,0.5541706615532119,0.7142857142857143,0.8537158984007526,0.312072390669506,0.8776595744680851,0.8667917448405253,0.6573844884488449,0.6,0.42600652883569096
mnli+qqp+record+snli+anli_r1+imdb+squad_v2+hellaswag+winogrande,0.3161764705882353,0.08134556574923547,0.5667870036101083,0.5695110258868649,0.8392857142857143,0.8278457196613358,0.3275939705287492,0.8297872340425532,0.8339587242026266,0.5288778877887789,0.39,0.45701849836779107
mnli+qqp+record+snli+anli_r1+paws+imdb+hellaswag+winogrande,0.3161764705882353,0.42935779816513764,0.592057761732852,0.5896452540747843,0.875,0.8278457196613358,0.3392674588701019,0.8457446808510638,0.8414634146341463,0.6495462046204621,0.18,0.3944504896626768
mnli+qqp+record+snli+anli_r1+paws+imdb+squad_v2+hellaswag,0.3161764705882353,0.41376146788990825,0.5848375451263538,0.5627996164908916,0.8214285714285714,0.8330197554092192,0.28363044380539626,0.8563829787234043,0.8424015009380863,0.6499587458745875,0.2,0.3106637649619151
