combo,mrpc,boolq,rte,cola,cb,scitail,cr,rotten_tomatoes,multirc,copa,piqa
qnli+qqp+record+winogrande,0.3161764705882353,0.345565749235474,0.4729241877256318,0.49856184084372,0.44642857142857145,0.555032925682032,0.7446808510638298,0.7270168855534709,0.6181930693069307,0.12,0.07780195865070728
qnli+qqp+snli+anli_r1,0.3161764705882353,0.4547400611620795,0.7978339350180506,0.5704697986577181,0.5178571428571429,0.5841956726246472,0.6170212765957447,0.6378986866791745,0.6177805280528053,0.22,0.07399347116430903
qnli+qqp+snli+hellaswag,0.3161764705882353,0.4327217125382263,0.7509025270758123,0.5215723873441994,0.42857142857142855,0.570555032925682,0.8271276595744681,0.8123827392120075,0.6095297029702971,0.45,0.2720348204570185
qnli+qqp+snli+imdb,0.3161764705882353,0.40030581039755353,0.7436823104693141,0.5992329817833174,0.4107142857142857,0.5945437441204139,0.8590425531914894,0.8555347091932458,0.6210808580858086,0.4,0.17301414581066377
qnli+qqp+snli+paws,0.3161764705882353,0.5085626911314984,0.7581227436823105,0.3451581975071908,0.42857142857142855,0.577140169332079,0.8377659574468085,0.8255159474671669,0.6320132013201321,0.08,0.020674646354733407
qnli+qqp+snli+winogrande,0.3161764705882353,0.40886850152905196,0.7617328519855595,0.4928092042186002,0.42857142857142855,0.5667920978363123,0.8324468085106383,0.8086303939962477,0.6049917491749175,0.39,0.11969532100108814
qnli+qqp+sst2+anli_r1,0.3161764705882353,0.381651376146789,0.4729241877256318,0.5589645254074784,0.375,0.5987770460959548,0.8829787234042553,0.8855534709193246,0.5670379537953796,0.15,0.09630032644178455
qnli+qqp+sst2+hellaswag,0.3161764705882353,0.3599388379204893,0.4729241877256318,0.576222435282838,0.2857142857142857,0.59689557855127,0.8829787234042553,0.8874296435272045,0.5528052805280528,0.48,0.25516866158868334
qnli+qqp+sst2+imdb,0.3161764705882353,0.3281345565749236,0.4729241877256318,0.6021093000958773,0.25,0.6175917215428034,0.9122340425531915,0.9080675422138836,0.574463696369637,0.39,0.15342763873775844
qnli+qqp+sst2+paws,0.3161764705882353,0.4935779816513762,0.4729241877256318,0.5369127516778524,0.21428571428571427,0.6204139228598307,0.8776595744680851,0.8855534709193246,0.6183993399339934,0.07,0.06800870511425462
qnli+qqp+sst2+record,0.3161764705882353,0.37706422018348623,0.4729241877256318,0.5455417066155321,0.30357142857142855,0.5799623706491063,0.8936170212765957,0.8911819887429644,0.5804455445544554,0.14,0.09031556039173014
qnli+qqp+sst2+snli,0.3161764705882353,0.427217125382263,0.7545126353790613,0.5829338446788112,0.4107142857142857,0.6302916274694261,0.8643617021276596,0.8649155722326454,0.6227310231023102,0.4,0.12404787812840043
qnli+qqp+sst2+winogrande,0.3161764705882353,0.326605504587156,0.4729241877256318,0.538830297219559,0.23214285714285715,0.6128880526810913,0.8909574468085106,0.8902439024390244,0.5536303630363036,0.36,0.15342763873775844
qnli+record+anli_r1+hellaswag,0.3161764705882353,0.5770642201834862,0.6389891696750902,0.5829338446788112,0.4107142857142857,0.46613358419567263,0.9042553191489362,0.8480300187617261,0.6454207920792079,0.67,0.6017410228509249
qnli+record+anli_r1+imdb,0.3161764705882353,0.4730886850152905,0.628158844765343,0.6241610738255033,0.42857142857142855,0.5103480714957667,0.9042553191489362,0.8846153846153846,0.6169554455445545,0.58,0.484766050054407
qnli+record+anli_r1+paws,0.3161764705882353,0.67217125382263,0.7148014440433214,0.5292425695110259,0.42857142857142855,0.4703668861712135,0.9042553191489362,0.8414634146341463,0.731023102310231,0.18,0.06256800870511425
qnli+record+anli_r1+winogrande,0.3161764705882353,0.5596330275229358,0.6570397111913358,0.5186960690316395,0.4107142857142857,0.46989651928504234,0.901595744680851,0.851782363977486,0.6621287128712872,0.51,0.3868335146898803
qnli+record+hellaswag+winogrande,0.3161764705882353,0.582262996941896,0.6498194945848376,0.50143815915628,0.4107142857142857,0.4510818438381938,0.9069148936170213,0.8527204502814258,0.6289191419141914,0.51,0.5353645266594124
qnli+record+imdb+hellaswag,0.3161764705882353,0.4847094801223242,0.6389891696750902,0.6347075743048898,0.4107142857142857,0.5178739416745061,0.9148936170212766,0.8883677298311444,0.6008663366336634,0.66,0.6387377584330794
qnli+record+imdb+winogrande,0.32107843137254904,0.4785932721712538,0.6570397111913358,0.5560882070949185,0.4107142857142857,0.5211665098777046,0.9095744680851063,0.8921200750469043,0.6082920792079208,0.58,0.514689880304679
qnli+record+paws+hellaswag,0.3161764705882353,0.692354740061162,0.6967509025270758,0.4966442953020134,0.42857142857142855,0.4501411100658514,0.8882978723404256,0.7964352720450282,0.7017326732673267,0.49,0.19042437431991294
qnli+record+paws+imdb,0.31862745098039214,0.6886850152905198,0.6678700361010831,0.5810162991371045,0.4107142857142857,0.5117591721542804,0.9095744680851063,0.8846153846153846,0.6955445544554455,0.4,0.14363438520130578
qnli+record+paws+winogrande,0.3161764705882353,0.6972477064220184,0.7111913357400722,0.46021093000958774,0.4107142857142857,0.44402634054562556,0.8856382978723404,0.8161350844277674,0.7035891089108911,0.07,0.01088139281828074
qnli+record+snli+anli_r1,0.32107843137254904,0.5703363914373089,0.5703971119133574,0.548418024928092,0.7142857142857143,0.5587958607714016,0.851063829787234,0.8245778611632271,0.6794554455445545,0.34,0.05495103373231774
qnli+record+snli+hellaswag,0.3161764705882353,0.5553516819571865,0.5595667870036101,0.5474592521572388,0.5357142857142857,0.5211665098777046,0.8617021276595744,0.8245778611632271,0.665016501650165,0.6,0.2780195865070729
qnli+record+snli+imdb,0.31862745098039214,0.5275229357798165,0.5812274368231047,0.6088207094918504,0.4642857142857143,0.5785512699905927,0.8882978723404256,0.8621013133208255,0.5975660066006601,0.48,0.16213275299238303
qnli+record+snli+paws,0.3161764705882353,0.6293577981651376,0.5776173285198556,0.5282837967401726,0.6071428571428571,0.51552210724365,0.8617021276595744,0.6754221388367729,0.7227722772277227,0.05,0.004896626768226333
qnli+record+snli+winogrande,0.3161764705882353,0.5321100917431193,0.5667870036101083,0.5254074784276127,0.5714285714285714,0.5075258701787394,0.8617021276595744,0.8198874296435272,0.6658415841584159,0.46,0.08324265505984767
qnli+snli+anli_r1+hellaswag,0.31862745098039214,0.5525993883792049,0.5884476534296029,0.5637583892617449,0.7321428571428571,0.5531514581373471,0.8085106382978723,0.8095684803001876,0.6676980198019802,0.59,0.5429815016322089
qnli+snli+anli_r1+imdb,0.3235294117647059,0.5256880733944954,0.592057761732852,0.6049856184084372,0.6964285714285714,0.5865475070555033,0.8617021276595744,0.8480300187617261,0.5398102310231023,0.51,0.44178454842219805
qnli+snli+anli_r1+paws,0.31862745098039214,0.599388379204893,0.5884476534296029,0.5292425695110259,0.7678571428571429,0.555032925682032,0.8031914893617021,0.7889305816135085,0.724009900990099,0.32,0.06746463547334058
qnli+snli+anli_r1+winogrande,0.31862745098039214,0.5336391437308868,0.5956678700361011,0.5311601150527325,0.75,0.5428033866415805,0.8457446808510638,0.8123827392120075,0.6724422442244224,0.53,0.3792165397170838
qnli+snli+hellaswag+winogrande,0.3161764705882353,0.5125382262996941,0.5667870036101083,0.5158197507190796,0.7142857142857143,0.49200376293508935,0.8430851063829787,0.8151969981238274,0.6536716171617162,0.68,0.6278563656147987
qnli+snli+imdb+hellaswag,0.3161764705882353,0.5024464831804282,0.5451263537906137,0.6078619367209971,0.625,0.5743179680150517,0.8803191489361702,0.8649155722326454,0.5187706270627063,0.65,0.6354733405875952
qnli+snli+imdb+winogrande,0.3161764705882353,0.4724770642201835,0.5415162454873647,0.5695110258868649,0.625,0.5686735653809972,0.8829787234042553,0.8658536585365854,0.5272277227722773,0.62,0.5484221980413493
qnli+snli+paws+hellaswag,0.3161764705882353,0.6058103975535168,0.5487364620938628,0.5330776605944392,0.7142857142857143,0.506585136406397,0.8670212765957447,0.702626641651032,0.7279290429042904,0.58,0.24483133841131666
qnli+snli+paws+imdb,0.3161764705882353,0.5813455657492355,0.5451263537906137,0.5685522531160115,0.6428571428571429,0.5653809971777987,0.8856382978723404,0.8602251407129456,0.7023514851485149,0.48,0.1926006528835691
qnli+snli+paws+winogrande,0.3161764705882353,0.5926605504587156,0.5523465703971119,0.5043144774688398,0.75,0.4943555973659454,0.8643617021276596,0.7382739212007504,0.7287541254125413,0.49,0.08487486398258977
qnli+sst2+anli_r1+hellaswag,0.3161764705882353,0.4562691131498471,0.6823104693140795,0.5752636625119847,0.4107142857142857,0.5380997177798683,0.9148936170212766,0.9146341463414634,0.616542904290429,0.7,0.6577801958650707
qnli+sst2+anli_r1+imdb,0.32107843137254904,0.44220183486238535,0.6606498194945848,0.6145733461169702,0.4107142857142857,0.5597365945437441,0.9281914893617021,0.9193245778611632,0.5226897689768977,0.62,0.5903155603917302
qnli+sst2+anli_r1+paws,0.31862745098039214,0.5752293577981651,0.7436823104693141,0.5503355704697986,0.4107142857142857,0.5376293508936971,0.9228723404255319,0.9061913696060038,0.7217409240924092,0.44,0.3748639825897715
qnli+sst2+anli_r1+winogrande,0.31862745098039214,0.44281345565749236,0.6823104693140795,0.551294343240652,0.4107142857142857,0.5319849482596425,0.9148936170212766,0.9061913696060038,0.6219059405940595,0.65,0.6001088139281828
qnli+sst2+hellaswag+winogrande,0.31862745098039214,0.43608562691131497,0.6787003610108303,0.5541706615532119,0.4107142857142857,0.5061147695202258,0.9202127659574468,0.9127579737335835,0.588490099009901,0.68,0.6708378672470077
qnli+sst2+imdb+hellaswag,0.31862745098039214,0.4253822629969419,0.6606498194945848,0.6145733461169702,0.4107142857142857,0.5489181561618062,0.925531914893617,0.9212007504690432,0.4867986798679868,0.69,0.6697497279651795
qnli+sst2+imdb+winogrande,0.32598039215686275,0.40305810397553515,0.6606498194945848,0.5743048897411314,0.42857142857142855,0.5578551269990593,0.9228723404255319,0.9202626641651032,0.5022689768976898,0.69,0.6365614798694232
qnli+sst2+paws+hellaswag,0.3161764705882353,0.6498470948012233,0.7075812274368231,0.5340364333652924,0.4107142857142857,0.5051740357478833,0.9228723404255319,0.9127579737335835,0.706476897689769,0.61,0.5250272034820457
qnli+sst2+paws+imdb,0.32107843137254904,0.535474006116208,0.6787003610108303,0.5752636625119847,0.4107142857142857,0.5517403574788335,0.9308510638297872,0.9193245778611632,0.6602722772277227,0.54,0.4923830250272035
qnli+sst2+paws+winogrande,0.3235294117647059,0.6418960244648318,0.7003610108303249,0.5215723873441994,0.4107142857142857,0.5028222013170273,0.9175531914893617,0.9061913696060038,0.7002887788778878,0.38,0.3177366702937976
qnli+sst2+record+anli_r1,0.3235294117647059,0.4914373088685015,0.6353790613718412,0.5637583892617449,0.42857142857142855,0.49858889934148637,0.925531914893617,0.9136960600375235,0.6363448844884488,0.55,0.45647442872687705
qnli+sst2+record+hellaswag,0.31862745098039214,0.5174311926605505,0.6642599277978339,0.5714285714285714,0.4107142857142857,0.5,0.9228723404255319,0.9183864915572233,0.6173679867986799,0.66,0.6066376496191512
qnli+sst2+record+imdb,0.33088235294117646,0.44617737003058106,0.6425992779783394,0.5819750719079578,0.4107142857142857,0.5310442144873001,0.925531914893617,0.9183864915572233,0.5464108910891089,0.56,0.5130576713819369
qnli+sst2+record+paws,0.3235294117647059,0.6883792048929663,0.6931407942238267,0.5244487056567594,0.4107142857142857,0.5126999059266227,0.9228723404255319,0.9108818011257036,0.7009075907590759,0.32,0.10337323177366703
qnli+sst2+record+snli,0.3161764705882353,0.5574923547400612,0.5884476534296029,0.5417066155321189,0.5714285714285714,0.5667920978363123,0.8829787234042553,0.8846153846153846,0.6423267326732673,0.49,0.10500544069640914
qnli+sst2+record+winogrande,0.3382352941176471,0.5009174311926605,0.6498194945848376,0.5407478427612655,0.4107142857142857,0.5009407337723424,0.9202127659574468,0.9108818011257036,0.6254125412541254,0.54,0.49836779107725787
qnli+sst2+snli+anli_r1,0.32107843137254904,0.5440366972477064,0.592057761732852,0.5829338446788112,0.75,0.5827845719661335,0.8696808510638298,0.8714821763602252,0.5511551155115512,0.52,0.3737758433079434
qnli+sst2+snli+hellaswag,0.3161764705882353,0.5287461773700306,0.5379061371841155,0.5474592521572388,0.6785714285714286,0.5555032925682032,0.8723404255319149,0.875234521575985,0.5511551155115512,0.64,0.5979325353645266
qnli+sst2+snli+imdb,0.3235294117647059,0.4975535168195719,0.5884476534296029,0.6021093000958773,0.5714285714285714,0.587958607714017,0.9148936170212766,0.899624765478424,0.554042904290429,0.57,0.5511425462459195
qnli+sst2+snli+paws,0.3161764705882353,0.5963302752293578,0.5740072202166066,0.5263662511984659,0.7321428571428571,0.5498588899341487,0.8829787234042553,0.874296435272045,0.7114273927392739,0.47,0.14200217627856365
qnli+sst2+snli+winogrande,0.3161764705882353,0.4978593272171254,0.5631768953068592,0.5369127516778524,0.75,0.5475070555032926,0.8776595744680851,0.8714821763602252,0.5740511551155115,0.64,0.5223068552774756
qqp+anli_r1+hellaswag+winogrande,0.3161764705882353,0.4,0.4729241877256318,0.588686481303931,0.16071428571428573,0.6039510818438382,0.7712765957446809,0.7654784240150094,0.5478547854785478,0.64,0.5761697497279652
qqp+anli_r1+imdb+hellaswag,0.3161764705882353,0.38990825688073394,0.4729241877256318,0.6519654841802492,0.10714285714285714,0.6053621825023519,0.875,0.8902439024390244,0.5286716171617162,0.66,0.5821545157780196
qqp+anli_r1+imdb+winogrande,0.3161764705882353,0.3651376146788991,0.4729241877256318,0.6049856184084372,0.125,0.605832549388523,0.8776595744680851,0.8827392120075047,0.5369224422442245,0.58,0.499455930359086
qqp+anli_r1+paws+hellaswag,0.3161764705882353,0.5336391437308868,0.4729241877256318,0.5810162991371045,0.14285714285714285,0.6048918156161807,0.8111702127659575,0.801125703564728,0.6136551155115512,0.35,0.367247007616975
qqp+anli_r1+paws+imdb,0.3161764705882353,0.5067278287461774,0.4729241877256318,0.6059443911792906,0.125,0.6091251175917215,0.8803191489361702,0.8771106941838649,0.5948844884488449,0.29,0.21273122959738847
qqp+anli_r1+paws+winogrande,0.3161764705882353,0.5149847094801223,0.4729241877256318,0.5378715244487057,0.16071428571428573,0.6067732831608654,0.8111702127659575,0.7917448405253283,0.6091171617161716,0.24,0.132208922742111
qqp+imdb+hellaswag+winogrande,0.3161764705882353,0.3510703363914373,0.4729241877256318,0.6327900287631831,0.08928571428571429,0.6030103480714958,0.8776595744680851,0.8864915572232646,0.5167079207920792,0.7,0.6033732317736671
qqp+paws+hellaswag+winogrande,0.3161764705882353,0.5024464831804282,0.4729241877256318,0.46021093000958774,0.08928571428571429,0.5978363123236125,0.7952127659574468,0.7607879924953096,0.6219059405940595,0.6,0.4586507072905332
qqp+paws+imdb+hellaswag,0.3161764705882353,0.4871559633027523,0.4729241877256318,0.6308724832214765,0.08928571428571429,0.6025399811853246,0.8856382978723404,0.875234521575985,0.6004537953795379,0.56,0.5130576713819369
qqp+paws+imdb+winogrande,0.3161764705882353,0.4672782874617737,0.4729241877256318,0.576222435282838,0.08928571428571429,0.6011288805268109,0.8829787234042553,0.8714821763602252,0.5994224422442245,0.48,0.29379760609357997
qqp+record+anli_r1+hellaswag,0.3161764705882353,0.45198776758409787,0.4729241877256318,0.5906040268456376,0.14285714285714285,0.603480714957667,0.7792553191489362,0.7945590994371482,0.5988036303630363,0.54,0.41131664853101196
qqp+record+anli_r1+imdb,0.3161764705882353,0.41559633027522935,0.4729241877256318,0.6356663470757431,0.10714285714285714,0.6048918156161807,0.9095744680851063,0.8921200750469043,0.5567244224422442,0.4,0.20130576713819368
qqp+record+anli_r1+paws,0.3161764705882353,0.5391437308868502,0.4729241877256318,0.5541706615532119,0.16071428571428573,0.6086547507055503,0.8191489361702128,0.8086303939962477,0.6124174917491749,0.05,0.021218715995647442
qqp+record+anli_r1+winogrande,0.3161764705882353,0.41651376146788993,0.4729241877256318,0.5426653883029722,0.16071428571428573,0.6044214487300094,0.7845744680851063,0.7842401500938087,0.602516501650165,0.44,0.16648531011969533
qqp+record+hellaswag+winogrande,0.3161764705882353,0.39847094801223243,0.4729241877256318,0.5551294343240653,0.08928571428571429,0.6011288805268109,0.7845744680851063,0.7954971857410882,0.6169554455445545,0.69,0.5228509249183896
qqp+record+imdb+hellaswag,0.3161764705882353,0.40244648318042814,0.4729241877256318,0.6452540747842761,0.08928571428571429,0.6030103480714958,0.901595744680851,0.8958724202626641,0.5354785478547854,0.65,0.5511425462459195
qqp+record+imdb+winogrande,0.3161764705882353,0.3688073394495413,0.4729241877256318,0.6011505273250239,0.08928571428571429,0.6025399811853246,0.9042553191489362,0.8939962476547842,0.5385726072607261,0.53,0.29379760609357997
qqp+record+paws+hellaswag,0.3161764705882353,0.5327217125382263,0.4729241877256318,0.4074784276126558,0.08928571428571429,0.5987770460959548,0.8324468085106383,0.7176360225140713,0.6219059405940595,0.3,0.13438520130576714
qqp+record+paws+imdb,0.3161764705882353,0.5048929663608562,0.4729241877256318,0.6164908916586769,0.08928571428571429,0.6025399811853246,0.9042553191489362,0.8902439024390244,0.6045792079207921,0.13,0.04570184983677911
