method,combo,n_tasks,target,best_coef,best_acc,nai,sar,sar_iso
base,mnli+record+snli+winogrande,4,rotten_tomatoes,0.05,0.07973733583489681,-0.21875000000000003,,
base,mnli+record+snli+winogrande,4,multirc,0.1,0.6918316831683168,0.6078724464374688,,
base,mnli+record+snli+winogrande,4,copa,0.1,0.2,-0.22222222222222215,,
base,mnli+record+snli+winogrande,4,piqa,0.1,0.00544069640914037,-0.843236409608091,,
base,mnli+record+squad_v2,3,mrpc,0.2,0.6127450980392157,0.7209302325581396,,
base,mnli+record+squad_v2,3,boolq,0.1,0.617125382262997,0.5211658570437196,,
base,mnli+record+squad_v2,3,rte,0.1,0.5270758122743683,0.517241379310345,,
base,mnli+record+squad_v2,3,cola,0.1,0.5033557046979866,-0.9600000000000001,,
base,mnli+record+squad_v2,3,cb,0.75,0.7321428571428571,1.025,,
base,mnli+record+squad_v2,3,scitail,0.30000000000000004,0.8306679209783632,0.8630952380952381,,
base,mnli+record+squad_v2,3,cr,0.15000000000000002,0.848404255319149,0.8833922261484101,,
base,mnli+record+squad_v2,3,rotten_tomatoes,0.15000000000000002,0.8264540337711069,0.8627717391304349,,
base,mnli+record+squad_v2,3,multirc,0.15000000000000002,0.6749174917491749,0.5670154459392128,,
base,mnli+record+squad_v2,3,copa,0.30000000000000004,0.08,-0.4888888888888888,,
base,mnli+record+squad_v2,3,piqa,0.30000000000000004,0.004352557127312296,-0.8457648546144121,,
base,mnli+record+winogrande,3,mrpc,0.2,0.6274509803921569,0.7383720930232558,,
base,mnli+record+winogrande,3,boolq,0.1,0.599388379204893,0.48091603053435117,,
base,mnli+record+winogrande,3,rte,0.1,0.5270758122743683,0.517241379310345,,
base,mnli+record+winogrande,3,cola,0.15000000000000002,0.5541706615532119,-0.6571428571428573,,
base,mnli+record+winogrande,3,cb,0.75,0.7321428571428571,1.025,,
base,mnli+record+winogrande,3,scitail,0.25,0.8264346190028222,0.8586309523809523,,
base,mnli+record+winogrande,3,cr,0.15000000000000002,0.8590425531914894,0.8975265017667844,,
base,mnli+record+winogrande,3,rotten_tomatoes,0.15000000000000002,0.8386491557223265,0.8804347826086958,,
base,mnli+record+winogrande,3,multirc,0.15000000000000002,0.6887376237623762,0.6003986048829099,,
base,mnli+record+winogrande,3,copa,0.25,0.55,0.5555555555555557,,
base,mnli+record+winogrande,3,piqa,0.25,0.12568008705114256,-0.563843236409608,,
base,mnli+snli,2,mrpc,0.1,0.34558823529411764,0.40406976744186046,,
base,mnli+snli,2,boolq,0.05,0.5620795107033639,0.3962526023594726,,
base,mnli+snli,2,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli,2,cola,0.05,0.20517737296260785,-2.737142857142858,,
base,mnli+snli,2,cb,0.7000000000000001,0.8035714285714286,1.125,,
base,mnli+snli,2,scitail,0.15000000000000002,0.8010348071495766,0.831845238095238,,
base,mnli+snli,2,cr,0.05,0.2526595744680851,0.09187279151943466,,
base,mnli+snli,2,rotten_tomatoes,0.05,0.03377110694183865,-0.2853260869565218,,
base,mnli+snli,2,multirc,0.1,0.6707920792079208,0.5570503238664676,,
base,mnli+snli,2,copa,0.1,0.01,-0.6444444444444444,,
base,mnli+snli,2,piqa,0.05,0.0,-0.8558786346396966,,
base,mnli+snli+anli_r1,3,mrpc,0.05,0.37254901960784315,0.43604651162790703,,
base,mnli+snli+anli_r1,3,boolq,0.05,0.5975535168195719,0.4767522553782097,,
base,mnli+snli+anli_r1,3,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1,3,cola,0.05,0.5743048897411314,-0.5371428571428574,,
base,mnli+snli+anli_r1,3,cb,0.4,0.7857142857142857,1.0999999999999999,,
base,mnli+snli+anli_r1,3,scitail,0.15000000000000002,0.8005644402634055,0.8313492063492063,,
base,mnli+snli+anli_r1,3,cr,0.05,0.6196808510638298,0.5795053003533569,,
base,mnli+snli+anli_r1,3,rotten_tomatoes,0.05,0.28236397748592873,0.07472826086956524,,
base,mnli+snli+anli_r1,3,multirc,0.1,0.6846122112211221,0.5904334828101646,,
base,mnli+snli+anli_r1,3,copa,0.1,0.06,-0.5333333333333333,,
base,mnli+snli+anli_r1,3,piqa,0.1,0.006528835690968444,-0.8407079646017699,,
base,mnli+snli+anli_r1+hellaswag,4,mrpc,0.05,0.36519607843137253,0.4273255813953488,,
base,mnli+snli+anli_r1+hellaswag,4,boolq,0.05,0.5935779816513761,0.46773074253990277,,
base,mnli+snli+anli_r1+hellaswag,4,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1+hellaswag,4,cola,0.05,0.613614573346117,-0.3028571428571428,,
base,mnli+snli+anli_r1+hellaswag,4,cb,0.65,0.8035714285714286,1.125,,
base,mnli+snli+anli_r1+hellaswag,4,scitail,0.15000000000000002,0.7982126058325494,0.8288690476190476,,
base,mnli+snli+anli_r1+hellaswag,4,cr,0.05,0.6914893617021277,0.6749116607773853,,
base,mnli+snli+anli_r1+hellaswag,4,rotten_tomatoes,0.05,0.424953095684803,0.28125,,
base,mnli+snli+anli_r1+hellaswag,4,multirc,0.1,0.6103547854785478,0.4110612855007474,,
base,mnli+snli+anli_r1+hellaswag,4,copa,0.1,0.52,0.48888888888888893,,
base,mnli+snli+anli_r1+hellaswag,4,piqa,0.1,0.16158868335146898,-0.4804045512010114,,
base,mnli+snli+anli_r1+hellaswag+winogrande,5,mrpc,0.05,0.37254901960784315,0.43604651162790703,,
base,mnli+snli+anli_r1+hellaswag+winogrande,5,boolq,0.05,0.5770642201834862,0.43025676613462877,,
base,mnli+snli+anli_r1+hellaswag+winogrande,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1+hellaswag+winogrande,5,cola,0.05,0.5896452540747843,-0.4457142857142859,,
base,mnli+snli+anli_r1+hellaswag+winogrande,5,cb,0.55,0.875,1.2249999999999999,,
base,mnli+snli+anli_r1+hellaswag+winogrande,5,scitail,0.1,0.8033866415804327,0.8343253968253967,,
base,mnli+snli+anli_r1+hellaswag+winogrande,5,cr,0.05,0.7446808510638298,0.745583038869258,,
base,mnli+snli+anli_r1+hellaswag+winogrande,5,rotten_tomatoes,0.05,0.5590994371482176,0.4755434782608696,,
base,mnli+snli+anli_r1+hellaswag+winogrande,5,multirc,0.05,0.5670379537953796,0.3064275037369209,,
base,mnli+snli+anli_r1+hellaswag+winogrande,5,copa,0.1,0.65,0.7777777777777778,,
base,mnli+snli+anli_r1+hellaswag+winogrande,5,piqa,0.1,0.4510337323177367,0.19216182048040462,,
base,mnli+snli+anli_r1+imdb,4,mrpc,0.05,0.36764705882352944,0.4302325581395349,,
base,mnli+snli+anli_r1+imdb,4,boolq,0.05,0.5318042813455658,0.3275503122831368,,
base,mnli+snli+anli_r1+imdb,4,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1+imdb,4,cola,0.05,0.6279961649089166,-0.21714285714285714,,
base,mnli+snli+anli_r1+imdb,4,cb,0.6000000000000001,0.8214285714285714,1.15,,
base,mnli+snli+anli_r1+imdb,4,scitail,0.15000000000000002,0.8005644402634055,0.8313492063492063,,
base,mnli+snli+anli_r1+imdb,4,cr,0.05,0.8138297872340425,0.8374558303886925,,
base,mnli+snli+anli_r1+imdb,4,rotten_tomatoes,0.05,0.8170731707317073,0.8491847826086957,,
base,mnli+snli+anli_r1+imdb,4,multirc,0.05,0.5820957095709571,0.3428001993024416,,
base,mnli+snli+anli_r1+imdb,4,copa,0.1,0.46,0.3555555555555556,,
base,mnli+snli+anli_r1+imdb,4,piqa,0.1,0.11697497279651796,-0.5840707964601769,,
base,mnli+snli+anli_r1+imdb+hellaswag,5,mrpc,0.05,0.3700980392156863,0.433139534883721,,
base,mnli+snli+anli_r1+imdb+hellaswag,5,boolq,0.05,0.5024464831804282,0.2609299097848717,,
base,mnli+snli+anli_r1+imdb+hellaswag,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1+imdb+hellaswag,5,cola,0.05,0.6481303930968361,-0.0971428571428573,,
base,mnli+snli+anli_r1+imdb+hellaswag,5,cb,0.65,0.8035714285714286,1.125,,
base,mnli+snli+anli_r1+imdb+hellaswag,5,scitail,0.15000000000000002,0.7996237064910631,0.8303571428571429,,
base,mnli+snli+anli_r1+imdb+hellaswag,5,cr,0.05,0.8297872340425532,0.8586572438162543,,
base,mnli+snli+anli_r1+imdb+hellaswag,5,rotten_tomatoes,0.05,0.8086303939962477,0.8369565217391306,,
base,mnli+snli+anli_r1+imdb+hellaswag,5,multirc,0.05,0.5930280528052805,0.36920777279521666,,
base,mnli+snli+anli_r1+imdb+hellaswag,5,copa,0.1,0.61,0.6888888888888889,,
base,mnli+snli+anli_r1+imdb+hellaswag,5,piqa,0.1,0.4956474428726877,0.29582806573957016,,
base,mnli+snli+anli_r1+imdb+hellaswag+winogrande,6,mrpc,0.05,0.3602941176470588,0.42151162790697677,,
base,mnli+snli+anli_r1+imdb+hellaswag+winogrande,6,boolq,0.05,0.4397553516819572,0.11866759195003465,,
base,mnli+snli+anli_r1+imdb+hellaswag+winogrande,6,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1+imdb+hellaswag+winogrande,6,cola,0.05,0.6241610738255033,-0.24000000000000035,,
base,mnli+snli+anli_r1+imdb+hellaswag+winogrande,6,cb,0.6000000000000001,0.875,1.2249999999999999,,
base,mnli+snli+anli_r1+imdb+hellaswag+winogrande,6,scitail,0.1,0.8057384760112888,0.8368055555555555,,
base,mnli+snli+anli_r1+imdb+hellaswag+winogrande,6,cr,0.05,0.8191489361702128,0.84452296819788,,
base,mnli+snli+anli_r1+imdb+hellaswag+winogrande,6,rotten_tomatoes,0.05,0.8142589118198874,0.8451086956521741,,
base,mnli+snli+anli_r1+imdb+hellaswag+winogrande,6,multirc,0.05,0.5994224422442245,0.38465371200797227,,
base,mnli+snli+anli_r1+imdb+hellaswag+winogrande,6,copa,0.1,0.65,0.7777777777777778,,
base,mnli+snli+anli_r1+imdb+hellaswag+winogrande,6,piqa,0.1,0.6104461371055495,0.5625790139064476,,
base,mnli+snli+anli_r1+imdb+winogrande,5,mrpc,0.05,0.3627450980392157,0.4244186046511628,,
base,mnli+snli+anli_r1+imdb+winogrande,5,boolq,0.05,0.48807339449541287,0.22831367106176273,,
base,mnli+snli+anli_r1+imdb+winogrande,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1+imdb+winogrande,5,cola,0.05,0.6030680728667306,-0.365714285714286,,
base,mnli+snli+anli_r1+imdb+winogrande,5,cb,0.6000000000000001,0.8392857142857143,1.175,,
base,mnli+snli+anli_r1+imdb+winogrande,5,scitail,0.15000000000000002,0.7977422389463782,0.8283730158730158,,
base,mnli+snli+anli_r1+imdb+winogrande,5,cr,0.05,0.8324468085106383,0.8621908127208482,,
base,mnli+snli+anli_r1+imdb+winogrande,5,rotten_tomatoes,0.05,0.8189493433395872,0.8519021739130437,,
base,mnli+snli+anli_r1+imdb+winogrande,5,multirc,0.05,0.5942656765676567,0.3721973094170403,,
base,mnli+snli+anli_r1+imdb+winogrande,5,copa,0.1,0.58,0.6222222222222221,,
base,mnli+snli+anli_r1+imdb+winogrande,5,piqa,0.1,0.3634385201305767,-0.011378002528445001,,
base,mnli+snli+anli_r1+paws,4,mrpc,0.05,0.35294117647058826,0.41279069767441867,,
base,mnli+snli+anli_r1+paws,4,boolq,0.05,0.6,0.4823039555863983,,
base,mnli+snli+anli_r1+paws,4,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1+paws,4,cola,0.05,0.5234899328859061,-0.8400000000000002,,
base,mnli+snli+anli_r1+paws,4,cb,0.65,0.8214285714285714,1.15,,
base,mnli+snli+anli_r1+paws,4,scitail,0.15000000000000002,0.7996237064910631,0.8303571428571429,,
base,mnli+snli+anli_r1+paws,4,cr,0.05,0.6595744680851063,0.6325088339222614,,
base,mnli+snli+anli_r1+paws,4,rotten_tomatoes,0.05,0.2607879924953096,0.043478260869565244,,
base,mnli+snli+anli_r1+paws,4,multirc,0.1,0.706476897689769,0.6432486297957151,,
base,mnli+snli+anli_r1+paws,4,copa,0.1,0.06,-0.5333333333333333,,
base,mnli+snli+anli_r1+paws,4,piqa,0.1,0.007616974972796518,-0.8381795195954488,,
base,mnli+snli+anli_r1+paws+hellaswag,5,mrpc,0.05,0.35294117647058826,0.41279069767441867,,
base,mnli+snli+anli_r1+paws+hellaswag,5,boolq,0.05,0.6067278287461774,0.49757113115891743,,
base,mnli+snli+anli_r1+paws+hellaswag,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1+paws+hellaswag,5,cola,0.05,0.5675934803451582,-0.5771428571428573,,
base,mnli+snli+anli_r1+paws+hellaswag,5,cb,0.6000000000000001,0.8035714285714286,1.125,,
base,mnli+snli+anli_r1+paws+hellaswag,5,scitail,0.1,0.80620884289746,0.8373015873015872,,
base,mnli+snli+anli_r1+paws+hellaswag,5,cr,0.05,0.7340425531914894,0.7314487632508834,,
base,mnli+snli+anli_r1+paws+hellaswag,5,rotten_tomatoes,0.05,0.3949343339587242,0.23777173913043476,,
base,mnli+snli+anli_r1+paws+hellaswag,5,multirc,0.1,0.7167904290429042,0.6681614349775784,,
base,mnli+snli+anli_r1+paws+hellaswag,5,copa,0.1,0.48,0.39999999999999997,,
base,mnli+snli+anli_r1+paws+hellaswag,5,piqa,0.1,0.12731229597388466,-0.5600505689001264,,
base,mnli+snli+anli_r1+paws+hellaswag+winogrande,6,mrpc,0.05,0.34558823529411764,0.40406976744186046,,
base,mnli+snli+anli_r1+paws+hellaswag+winogrande,6,boolq,0.05,0.5923547400611621,0.46495489243580845,,
base,mnli+snli+anli_r1+paws+hellaswag+winogrande,6,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1+paws+hellaswag+winogrande,6,cola,0.05,0.5666347075743049,-0.5828571428571431,,
base,mnli+snli+anli_r1+paws+hellaswag+winogrande,6,cb,0.6000000000000001,0.8392857142857143,1.175,,
base,mnli+snli+anli_r1+paws+hellaswag+winogrande,6,scitail,0.1,0.8142050799623707,0.845734126984127,,
base,mnli+snli+anli_r1+paws+hellaswag+winogrande,6,cr,0.05,0.7819148936170213,0.7950530035335689,,
base,mnli+snli+anli_r1+paws+hellaswag+winogrande,6,rotten_tomatoes,0.05,0.5234521575984991,0.42391304347826086,,
base,mnli+snli+anli_r1+paws+hellaswag+winogrande,6,multirc,0.1,0.7130775577557755,0.6591928251121075,,
base,mnli+snli+anli_r1+paws+hellaswag+winogrande,6,copa,0.1,0.59,0.6444444444444444,,
base,mnli+snli+anli_r1+paws+hellaswag+winogrande,6,piqa,0.1,0.33133841131664854,-0.08596713021491778,,
base,mnli+snli+anli_r1+paws+imdb,5,mrpc,0.05,0.3553921568627451,0.41569767441860467,,
base,mnli+snli+anli_r1+paws+imdb,5,boolq,0.05,0.5767584097859327,0.42956280360860516,,
base,mnli+snli+anli_r1+paws+imdb,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1+paws+imdb,5,cola,0.05,0.6490891658676894,-0.0914285714285715,,
base,mnli+snli+anli_r1+paws+imdb,5,cb,0.6000000000000001,0.8214285714285714,1.15,,
base,mnli+snli+anli_r1+paws+imdb,5,scitail,0.15000000000000002,0.8010348071495766,0.831845238095238,,
base,mnli+snli+anli_r1+paws+imdb,5,cr,0.05,0.8297872340425532,0.8586572438162543,,
base,mnli+snli+anli_r1+paws+imdb,5,rotten_tomatoes,0.05,0.8198874296435272,0.8532608695652174,,
base,mnli+snli+anli_r1+paws+imdb,5,multirc,0.1,0.6751237623762376,0.5675137020428501,,
base,mnli+snli+anli_r1+paws+imdb,5,copa,0.1,0.41,0.2444444444444444,,
base,mnli+snli+anli_r1+paws+imdb,5,piqa,0.1,0.10663764961915125,-0.6080910240202276,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag,6,mrpc,0.05,0.36519607843137253,0.4273255813953488,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag,6,boolq,0.05,0.5770642201834862,0.43025676613462877,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag,6,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag,6,cola,0.05,0.6069031639501438,-0.34285714285714347,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag,6,cb,0.55,0.8214285714285714,1.15,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag,6,scitail,0.1,0.8071495766698025,0.8382936507936508,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag,6,cr,0.05,0.8377659574468085,0.8692579505300354,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag,6,rotten_tomatoes,0.05,0.8283302063789869,0.8654891304347828,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag,6,multirc,0.05,0.6417079207920792,0.48679621325361233,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag,6,copa,0.1,0.6,0.6666666666666666,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag,6,piqa,0.1,0.4053318824809576,0.0859671302149179,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag+winogrande,7,mrpc,0.05,0.3431372549019608,0.40116279069767447,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag+winogrande,7,boolq,0.05,0.5611620795107034,0.3941707147814019,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag+winogrande,7,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag+winogrande,7,cola,0.05,0.5915627996164909,-0.4342857142857143,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag+winogrande,7,cb,0.55,0.8571428571428571,1.2,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag+winogrande,7,scitail,0.1,0.8137347130761995,0.8452380952380952,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag+winogrande,7,cr,0.05,0.8377659574468085,0.8692579505300354,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag+winogrande,7,rotten_tomatoes,0.05,0.8311444652908068,0.8695652173913045,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag+winogrande,7,multirc,0.05,0.6507838283828383,0.5087194818136523,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag+winogrande,7,copa,0.1,0.6,0.6666666666666666,,
base,mnli+snli+anli_r1+paws+imdb+hellaswag+winogrande,7,piqa,0.1,0.529923830250272,0.37547408343868516,,
base,mnli+snli+anli_r1+paws+imdb+winogrande,6,mrpc,0.05,0.35784313725490197,0.4186046511627907,,
base,mnli+snli+anli_r1+paws+imdb+winogrande,6,boolq,0.05,0.57217125382263,0.4191533657182513,,
base,mnli+snli+anli_r1+paws+imdb+winogrande,6,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1+paws+imdb+winogrande,6,cola,0.05,0.6069031639501438,-0.34285714285714347,,
base,mnli+snli+anli_r1+paws+imdb+winogrande,6,cb,0.55,0.875,1.2249999999999999,,
base,mnli+snli+anli_r1+paws+imdb+winogrande,6,scitail,0.1,0.8109125117591721,0.8422619047619047,,
base,mnli+snli+anli_r1+paws+imdb+winogrande,6,cr,0.05,0.8324468085106383,0.8621908127208482,,
base,mnli+snli+anli_r1+paws+imdb+winogrande,6,rotten_tomatoes,0.05,0.8245778611632271,0.860054347826087,,
base,mnli+snli+anli_r1+paws+imdb+winogrande,6,multirc,0.1,0.6456270627062707,0.49626307922272067,,
base,mnli+snli+anli_r1+paws+imdb+winogrande,6,copa,0.1,0.53,0.5111111111111112,,
base,mnli+snli+anli_r1+paws+imdb+winogrande,6,piqa,0.1,0.2763873775843308,-0.21365360303413397,,
base,mnli+snli+anli_r1+paws+winogrande,5,mrpc,0.05,0.3602941176470588,0.42151162790697677,,
base,mnli+snli+anli_r1+paws+winogrande,5,boolq,0.05,0.5914373088685015,0.46287300485773775,,
base,mnli+snli+anli_r1+paws+winogrande,5,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1+paws+winogrande,5,cola,0.05,0.5541706615532119,-0.6571428571428573,,
base,mnli+snli+anli_r1+paws+winogrande,5,cb,0.6000000000000001,0.8571428571428571,1.2,,
base,mnli+snli+anli_r1+paws+winogrande,5,scitail,0.1,0.8047977422389464,0.8358134920634921,,
base,mnli+snli+anli_r1+paws+winogrande,5,cr,0.05,0.7127659574468085,0.7031802120141344,,
base,mnli+snli+anli_r1+paws+winogrande,5,rotten_tomatoes,0.05,0.39399624765478425,0.2364130434782609,,
base,mnli+snli+anli_r1+paws+winogrande,5,multirc,0.1,0.7087458745874587,0.648729446935725,,
base,mnli+snli+anli_r1+paws+winogrande,5,copa,0.1,0.43,0.2888888888888889,,
base,mnli+snli+anli_r1+paws+winogrande,5,piqa,0.1,0.056583242655059846,-0.7243994943109988,,
base,mnli+snli+anli_r1+winogrande,4,mrpc,0.05,0.3700980392156863,0.433139534883721,,
base,mnli+snli+anli_r1+winogrande,4,boolq,0.05,0.5889908256880734,0.4573213046495489,,
base,mnli+snli+anli_r1+winogrande,4,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+anli_r1+winogrande,4,cola,0.05,0.573346116970278,-0.5428571428571431,,
base,mnli+snli+anli_r1+winogrande,4,cb,0.55,0.8392857142857143,1.175,,
base,mnli+snli+anli_r1+winogrande,4,scitail,0.15000000000000002,0.7991533396048918,0.829861111111111,,
base,mnli+snli+anli_r1+winogrande,4,cr,0.05,0.6675531914893617,0.6431095406360424,,
base,mnli+snli+anli_r1+winogrande,4,rotten_tomatoes,0.05,0.425891181988743,0.28260869565217395,,
base,mnli+snli+anli_r1+winogrande,4,multirc,0.1,0.6243811881188119,0.4449427005480819,,
base,mnli+snli+anli_r1+winogrande,4,copa,0.1,0.47,0.3777777777777777,,
base,mnli+snli+anli_r1+winogrande,4,piqa,0.1,0.07834602829162132,-0.6738305941845764,,
base,mnli+snli+hellaswag,3,mrpc,0.05,0.35294117647058826,0.41279069767441867,,
base,mnli+snli+hellaswag,3,boolq,0.05,0.5889908256880734,0.4573213046495489,,
base,mnli+snli+hellaswag,3,rte,0.05,0.5270758122743683,0.517241379310345,,
base,mnli+snli+hellaswag,3,cola,0.05,0.3144774688398849,-2.0857142857142863,,
base,mnli+snli+hellaswag,3,cb,0.8,0.8214285714285714,1.15,,
base,mnli+snli+hellaswag,3,scitail,0.15000000000000002,0.8113828786453434,0.8427579365079365,,
base,mnli+snli+hellaswag,3,cr,0.05,0.36436170212765956,0.24028268551236748,,
base,mnli+snli+hellaswag,3,rotten_tomatoes,0.05,0.0675422138836773,-0.2364130434782609,,
base,mnli+snli+hellaswag,3,multirc,0.1,0.6775990099009901,0.5734927752864973,,
base,mnli+snli+hellaswag,3,copa,0.1,0.38,0.1777777777777778,,
base,mnli+snli+hellaswag,3,piqa,0.1,0.03808487486398259,-0.7673830594184576,,
base,mnli+snli+hellaswag+winogrande,4,mrpc,0.05,0.3480392156862745,0.4069767441860465,,
